reseña_id,freelancer_id,texto_reseña,fecha_reseña,categoria_servicio,cluster,cluster_name,pc1,pc2
rv04955,FL1246,la comunicacion fue lo que mas valoro del trabajo realizado en este proyecto el profesional mantuvo una comunicacion puntual y detallada sobre el avance,2023-11-04,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.21632992089432795,0.2733422592680389
rv04956,FL1247,la calidad estuvo por debajo de lo esperado y requirio revision extensa antes de aceptar la calidad del resultado final fue impresionante lo recomiendo ampliamente,2021-04-03,Redacción y Traducción,1,Calidad / Trabajo,0.19564785301052465,-0.08900128390809281
rv04958,FL1247,la falta de comunicacion retraso el proyecto y genero muchas confusiones gracias a la comunicacion fluida el trabajo fue muy agradable y eficiente,2022-10-14,Redacción y Traducción,2,Comunicacion / Proyecto,0.18651482849956022,0.2442011049089996
rv04960,FL1248,el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion,2022-01-05,Diseño Gráfico,0,Precio / Desconocido,0.16134364814554383,-0.08640657308137811
rv04961,FL1248,buen precio aunque creo que podria encontrar nivel similar a un costo menor el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion,2026-08-02,Diseño Gráfico,0,Precio / Desconocido,0.2511041247107346,-0.20432782410971445
rv04962,FL1248,la calidad del diseno entregado capturo exactamente la vision del proyecto la calidad en los detalles finos fue lo que distinguio este trabajo de otros anteriores,2024-07-07,Diseño Gráfico,1,Calidad / Trabajo,0.2353050255779068,-0.09154976174259474
rv04964,FL1248,trabajo de alta calidad sin errores y ajustado exactamente a las especificaciones,2022-02-21,Diseño Gráfico,1,Calidad / Trabajo,0.2036472455160654,-0.08320973176880136
rv04965,FL1248,la calidad del trabajo entregado supero completamente mis expectativas iniciales,2023-03-04,Diseño Gráfico,1,Calidad / Trabajo,0.19187717206810087,-0.11367854183679496
rv04966,FL1248,la calidad tecnica demostrada es superior a la de muchos profesionales del area la calidad visible en los entregables justifica plenamente recontratarlo en futuros proyectos,2022-02-01,Diseño Gráfico,1,Calidad / Trabajo,0.1716723996639506,-0.07373454236862681
rv04967,FL1249,el precio supero el presupuesto disponible y fue necesario recortar alcance para continuar muy caro en precio para lo entregado la relacion fue completamente desequilibrada,2022-10-06,Redacción y Traducción,0,Precio / Desconocido,0.16758410889420203,-0.15455186037129434
rv04968,FL1250,el precio es alto pero completamente justificado por la especializacion que demuestra el precio fue transparente desde el inicio y no hubo sorpresas al momento de pagar,2024-11-14,Desarrollo de Software,0,Precio / Desconocido,0.18875863227435918,-0.12730832338079898
rv04970,FL1250,el precio inicial era atractivo pero los cobros adicionales lo encarecieron bastante,2022-12-02,Desarrollo de Software,0,Precio / Desconocido,0.10597233840584389,-0.11007191670088758
rv04971,FL1250,la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto,2023-05-31,Desarrollo de Software,1,Calidad / Trabajo,0.2183673435854842,-0.05356642532238554
rv04972,FL1250,la calidad del analisis entregado fue muy solida con datos bien fundamentados la calidad general del proyecto fue muy buena con minimas correcciones necesarias la calidad fue aceptable pero no el nivel que se esperaba para ese encargo,2020-12-07,Desarrollo de Software,1,Calidad / Trabajo,0.26908788008926804,-0.07703573980093983
rv04973,FL1250,el precio es muy competitivo considerando el nivel de experiencia que demuestra el precio subio de manera inesperada y sin fundamento claro en la segunda mitad del encargo el precio final supero el presupuesto acordado sin ninguna justificacion razonable,2021-04-29,Desarrollo de Software,0,Precio / Desconocido,0.24698290018273816,-0.18913715181947677
rv04974,FL9747,el unico punto debil fue la comunicacion especialmente cuando surgieron cambios en el alcance la comunicacion proactiva evito malentendidos y el proyecto avanzo sin problemas la comunicacion fue lo que mas valoro del trabajo realizado en este proyecto,2020-09-19,Diseño Gráfico,2,Comunicacion / Proyecto,0.22574313346114414,0.32558722019246183
rv04975,FL1252,la calidad prometida no coincidio con el trabajo real que se entrego al final la calidad del trabajo entregado supero completamente mis expectativas iniciales,2021-04-12,Diseño Gráfico,1,Calidad / Trabajo,0.2663990223813379,-0.1206021202100577
rv04976,FL1253,muy mala calidad los archivos entregados estaban incompletos y mal elaborados la calidad del trabajo fue sobresaliente y se convirtio en un valor agregado real,2021-04-12,Marketing Digital,1,Calidad / Trabajo,0.18270715443749352,-0.07270272148556661
rv04977,FL1253,la calidad general del proyecto fue muy buena con minimas correcciones necesarias,2024-12-21,Marketing Digital,1,Calidad / Trabajo,0.16316439614279069,-0.023798582862024104
rv04978,FL1254,la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto la calidad en los detalles finos fue lo que distinguio este trabajo de otros anteriores la calidad mostrada en el primer entregable marco el tono positivo de todo el proyecto,2021-12-30,Desarrollo de Software,1,Calidad / Trabajo,0.3055406763338267,-0.0750365195812584
rv04979,FL1254,la calidad general del proyecto fue muy buena con minimas correcciones necesarias la calidad del diseno entregado capturo exactamente la vision del proyecto,2024-10-25,Desarrollo de Software,1,Calidad / Trabajo,0.23829303073248145,-0.04431422748374862
rv04980,FL1254,muy mala calidad los archivos entregados estaban incompletos y mal elaborados,2022-04-15,Desarrollo de Software,1,Calidad / Trabajo,0.09888720723611083,-0.037707355152196906
rv04981,FL1254,el precio final supero el presupuesto acordado sin ninguna justificacion razonable precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno,2023-11-19,Desarrollo de Software,0,Precio / Desconocido,0.22328745666833028,-0.1648095718209964
rv04982,FL1254,el precio acordado se respeto en todo momento sin cobros adicionales inesperados el precio supero el presupuesto disponible y fue necesario recortar alcance para continuar,2022-06-21,Desarrollo de Software,0,Precio / Desconocido,0.18214054465806365,-0.14551168678691873
rv04983,FL1255,el precio inicial era atractivo pero los cobros adicionales lo encarecieron bastante,2020-06-19,Desarrollo de Software,0,Precio / Desconocido,0.10597233840584389,-0.11007191670088758
rv04984,FL1255,la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto la calidad del resultado final fue impresionante lo recomiendo ampliamente,2024-03-21,Desarrollo de Software,1,Calidad / Trabajo,0.2859720074199278,-0.11096406755257285
rv04985,FL1255,la comunicacion constante genero confianza y el proyecto se entrego a tiempo,2024-04-18,Desarrollo de Software,2,Comunicacion / Proyecto,0.14058504717500606,0.1764516590635516
rv04986,FL1255,la calidad del trabajo no cumplio con los estandares prometidos en el perfil la calidad demostrada hace que este profesional sea una opcion de primer nivel la calidad tecnica demostrada es superior a la de muchos profesionales del area,2024-08-07,Desarrollo de Software,1,Calidad / Trabajo,0.27050057452188153,-0.11501478825890918
rv04990,FL1255,la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto,2023-08-13,Desarrollo de Software,1,Calidad / Trabajo,0.2183673435854842,-0.05356642532238554
rv04992,FL1256,el precio aumento a mitad del proyecto sin aviso previo lo cual fue muy decepcionante muy caro en precio para lo entregado la relacion fue completamente desequilibrada el precio es razonable si se considera el tiempo ahorrado y los resultados obtenidos,2023-09-30,Desarrollo de Software,0,Precio / Desconocido,0.1943201338168293,-0.16190617437474447
rv04994,FL1256,la calidad del diseno entregado capturo exactamente la vision del proyecto la calidad del trabajo entregado supero completamente mis expectativas iniciales,2025-10-24,Desarrollo de Software,1,Calidad / Trabajo,0.25869076454171414,-0.12254904071844759
rv04995,FL1256,muy buen precio comparado con otros perfiles similares disponibles en la plataforma el precio es razonable si se considera el tiempo ahorrado y los resultados obtenidos excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion,2021-12-15,Desarrollo de Software,0,Precio / Desconocido,0.22048074137044776,-0.2087100547686465
rv04996,FL1257,la calidad en los detalles finos fue lo que distinguio este trabajo de otros anteriores la calidad visible en los entregables justifica plenamente recontratarlo en futuros proyectos la calidad del trabajo refleja claramente los anos de experiencia del profesional,desconocido,Marketing Digital,1,Calidad / Trabajo,0.26194532941788223,-0.10372356936352391
rv04998,FL1257,la calidad prometida no coincidio con el trabajo real que se entrego al final,2022-10-15,Marketing Digital,1,Calidad / Trabajo,0.19078212050229867,-0.05923843959780013
rv05001,FL1258,la calidad prometida no coincidio con el trabajo real que se entrego al final la calidad de los entregables fue uniforme y consistente en todo el proyecto la calidad del resultado no justifico el tiempo adicional que tomo completar el encargo,2024-09-05,Redacción y Traducción,1,Calidad / Trabajo,0.31571830571823534,-0.07630636999138626
rv05002,FL1258,excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion muy caro en precio para lo entregado la relacion fue completamente desequilibrada el precio me resulto confuso desde el inicio por la falta de claridad en el presupuesto,2024-12-17,Redacción y Traducción,0,Precio / Desconocido,0.2223260376371025,-0.1721684459520087
rv05003,FL9488,la comunicacion efectiva permitio ajustar los entregables segun las necesidades,2022-01-04,Redacción y Traducción,2,Comunicacion / Proyecto,0.10803954638269614,0.15820870662871978
rv05004,FL1258,gracias a la comunicacion fluida el trabajo fue muy agradable y eficiente no hubo una sola instancia donde la comunicacion fallara durante todo el proyecto,2023-11-04,desconocido,2,Comunicacion / Proyecto,0.22874249486804502,0.24276493781981875
rv05005,FL1259,la comunicacion fue deficiente y los mensajes tardaban dias en responderse la comunicacion presento fallas importantes que afectaron el avance del proyecto esperaba una comunicacion mas proactiva considerando el nivel de experiencia declarado,2020-09-28,Diseño Gráfico,2,Comunicacion / Proyecto,0.23355022614031945,0.2825797914487403
rv05006,FL1259,excelente calidad en cada entregable muy profesional y con atencion al detalle,2020-12-05,Diseño Gráfico,1,Calidad / Trabajo,0.16128769507902957,-0.049586031861633434
rv05008,FL1259,el precio acordado se respeto en todo momento sin cobros adicionales inesperados muy buen precio comparado con otros perfiles similares disponibles en la plataforma,2023-10-02,Diseño Gráfico,0,Precio / Desconocido,0.2001245242778725,-0.1763509093078027
rv05009,FL1259,el precio es muy alto comparado con otros freelancers que ofrecen la misma calidad el precio fue transparente desde el inicio y no hubo sorpresas al momento de pagar el precio por hora es justo y el trabajo se completo dentro del tiempo estimado,desconocido,Diseño Gráfico,0,Precio / Desconocido,0.27324972411201687,-0.1875021059796805
rv05010,FL1260,el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion el precio cobrado es coherente con el nivel de dedicacion y profesionalismo mostrado,2023-02-09,Soporte Administrativo Virtual,0,Precio / Desconocido,0.21557969497657914,-0.1581576232122393
rv05011,FL1260,la comunicacion fue excelente durante todo el proyecto sin demoras la comunicacion fue uno de sus puntos mas fuertes durante todo el encargo la comunicacion a distancia fue gestionada de manera muy profesional y sin interrupciones,2021-05-29,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.24663631369984257,0.31013111074547545
rv05012,FL1260,la calidad del trabajo refleja claramente los anos de experiencia del profesional muy mala calidad los archivos entregados estaban incompletos y mal elaborados la calidad del trabajo fue sobresaliente y se convirtio en un valor agregado real,2022-10-24,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.25141236995932803,-0.09445406035477515
rv05013,FL1261,el precio acordado se respeto en todo momento sin cobros adicionales inesperados el precio cobrado es coherente con el nivel de dedicacion y profesionalismo mostrado,2024-02-19,Redacción y Traducción,0,Precio / Desconocido,0.20043857681966828,-0.1687295255775788
rv05015,FL1261,el unico punto debil fue la comunicacion especialmente cuando surgieron cambios en el alcance,2023-08-26,Redacción y Traducción,2,Comunicacion / Proyecto,0.10392501531898082,0.1745183157302473
rv05016,FL1262,la calidad prometida no coincidio con el trabajo real que se entrego al final la calidad del trabajo no cumplio con los estandares prometidos en el perfil la calidad del analisis entregado fue muy solida con datos bien fundamentados,2023-07-30,Marketing Digital,1,Calidad / Trabajo,0.2902358199297894,-0.10989185481033314
rv05017,FL9441,precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion el precio cobrado es muy razonable para la calidad y trabajo entregado,2021-09-08,Marketing Digital,0,Precio / Desconocido,0.32633947342819947,-0.19976730078263272
rv05018,FL1262,la comunicacion tardia provoco que el plazo de entrega no se cumpliera la comunicacion mejoro hacia el final pero al inicio fue muy complicada la comunicacion con este profesional fue tan deficiente que perdimos semanas enteras,2024-10-25,Marketing Digital,2,Comunicacion / Proyecto,0.22454611170358177,0.302635905563925
rv05019,FL1262,el precio esta por encima del mercado y el trabajo no justifica esa diferencia,2023-02-17,Marketing Digital,0,Precio / Desconocido,0.17009586881057545,-0.11975389972606246
rv05020,FL1262,la calidad mostrada en el primer entregable marco el tono positivo de todo el proyecto la calidad mejoro considerablemente despues de varias rondas de correcciones,2023-08-30,Marketing Digital,1,Calidad / Trabajo,0.20983251010751572,-0.03448644255094955
rv05021,FL1262,desconocido,2022-02-06,Marketing Digital,0,Precio / Desconocido,7.429906772007064e-06,-0.00030979948152876465
rv05022,FL1262,destaca la comunicacion clara y oportuna en cada etapa del trabajo,2024-08-05,Marketing Digital,2,Comunicacion / Proyecto,0.14609604463654263,0.1855388823187843
rv05024,FL1262,la comunicacion con este profesional fue tan deficiente que perdimos semanas enteras la comunicacion tardia provoco que el plazo de entrega no se cumpliera gracias a la comunicacion fluida el trabajo fue muy agradable y eficiente,2023-10-11,Marketing Digital,2,Comunicacion / Proyecto,0.2161837151548279,0.28414659502944317
rv05025,FL1263,el precio es muy competitivo considerando el nivel de experiencia que demuestra el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro,desconocido,Redacción y Traducción,0,Precio / Desconocido,0.24143350780880715,-0.16685614517149341
rv05026,FL1263,la comunicacion tardia provoco que el plazo de entrega no se cumpliera la comunicacion fue deficiente y los mensajes tardaban dias en responderse,2021-09-29,Redacción y Traducción,2,Comunicacion / Proyecto,0.1584745887489682,0.2543493858633275
rv05027,FL1263,la calidad del trabajo refleja claramente los anos de experiencia del profesional la calidad fue irregular segun la etapa del proyecto en que nos encontraramos la calidad de los entregables fue uniforme y consistente en todo el proyecto,2023-05-07,Redacción y Traducción,1,Calidad / Trabajo,0.29895588645411697,-0.03757749276916167
rv05028,FL1264,la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto,2021-11-27,Diseño Gráfico,1,Calidad / Trabajo,0.2183673435854842,-0.05356642532238554
rv05029,FL1264,la calidad del resultado final fue impresionante lo recomiendo ampliamente la calidad del trabajo entregado supero completamente mis expectativas iniciales,2023-01-12,Diseño Gráfico,1,Calidad / Trabajo,0.26594253240802707,-0.15306548869413747
rv05030,FL1264,la calidad prometida no coincidio con el trabajo real que se entrego al final,2022-06-30,Diseño Gráfico,1,Calidad / Trabajo,0.19078212050229867,-0.05923843959780013
rv05031,FL1264,muy buena calidad en los textos redactados con un estilo claro y preciso,2022-08-22,Diseño Gráfico,1,Calidad / Trabajo,0.11234269272907942,-0.04037399934669462
rv05032,FL1265,la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto la calidad del resultado final fue impresionante lo recomiendo ampliamente,2021-03-26,desconocido,1,Calidad / Trabajo,0.2859720074199278,-0.11096406755257285
rv05033,FL1265,la calidad del analisis entregado fue muy solida con datos bien fundamentados decepcionante calidad los entregables presentaron muchos errores de forma y fondo,desconocido,Redacción y Traducción,1,Calidad / Trabajo,0.19243712347163053,-0.07977863628666405
rv05034,FL1265,la calidad del resultado final fue impresionante lo recomiendo ampliamente la calidad demostrada es inconsistente y genera dudas sobre la reproducibilidad del resultado,2020-06-13,Redacción y Traducción,1,Calidad / Trabajo,0.23170764111325765,-0.12952108800544498
rv05035,FL1265,la calidad del diseno entregado capturo exactamente la vision del proyecto la calidad del trabajo entregado supero completamente mis expectativas iniciales,2024-08-25,Redacción y Traducción,1,Calidad / Trabajo,0.25869076454171414,-0.12254904071844759
rv05036,FL1265,la calidad prometida no coincidio con el trabajo real que se entrego al final la calidad mostrada en el primer entregable marco el tono positivo de todo el proyecto,2022-06-14,Redacción y Traducción,1,Calidad / Trabajo,0.2580526405633747,-0.047290163097316124
rv05037,FL1265,el precio acordado se respeto en todo momento sin cobros adicionales inesperados,2021-03-11,Redacción y Traducción,0,Precio / Desconocido,0.1404179239001782,-0.10156800084015992
rv05040,FL1266,excelente calidad en la presentacion y el nivel de detalle fue excepcional,2021-05-13,Desarrollo de Software,1,Calidad / Trabajo,0.16564221303517657,-0.06413797150210597
rv05041,FL1266,problemas de comunicacion hicieron que las instrucciones no se siguieran bien la comunicacion constante genero confianza y el proyecto se entrego a tiempo,2021-07-23,Desarrollo de Software,2,Comunicacion / Proyecto,0.2008924490984088,0.25673612346930863
rv05042,FL1267,esperaba una comunicacion mas proactiva considerando el nivel de experiencia declarado su comunicacion fue sobresaliente especialmente al gestionar cambios de ultimo momento problemas de comunicacion hicieron que las instrucciones no se siguieran bien,2024-10-11,Marketing Digital,2,Comunicacion / Proyecto,0.2428217787381863,0.273674887475446
rv05043,FL1267,el profesional mantuvo una comunicacion puntual y detallada sobre el avance la comunicacion fue profesional y se respetaron todos los plazos establecidos,2022-08-28,Marketing Digital,2,Comunicacion / Proyecto,0.17963561571056252,0.27181002306420937
rv05044,FL1267,destaca la comunicacion clara y oportuna en cada etapa del trabajo la comunicacion con este profesional fue tan deficiente que perdimos semanas enteras la falta de comunicacion retraso el proyecto y genero muchas confusiones,2023-04-09,Marketing Digital,2,Comunicacion / Proyecto,0.2352064056814121,0.33696947438848135
rv05045,FL1268,el precio inicial era atractivo pero los cobros adicionales lo encarecieron bastante excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion el precio es justo y el trabajo esta bien ejecutado totalmente recomendable,2013-10-14,Desarrollo de Software,0,Precio / Desconocido,0.22823490129016707,-0.19372005479235857
rv05046,FL1268,el precio acordado se respeto en todo momento sin cobros adicionales inesperados,2023-02-21,Desarrollo de Software,0,Precio / Desconocido,0.1404179239001782,-0.10156800084015992
rv05048,FL1268,la calidad de los entregables fue uniforme y consistente en todo el proyecto,2021-12-19,desconocido,1,Calidad / Trabajo,0.20805523803892514,4.3003093556394194e-05
rv05050,FL1269,la comunicacion fue excelente durante todo el proyecto sin demoras destaca la comunicacion clara y oportuna en cada etapa del trabajo problemas de comunicacion hicieron que las instrucciones no se siguieran bien,desconocido,Diseño Gráfico,2,Comunicacion / Proyecto,0.28214537938372647,0.33770409201466833
rv05051,FL1269,la calidad del trabajo refleja claramente los anos de experiencia del profesional la calidad estuvo por debajo de lo esperado y requirio revision extensa antes de aceptar muy mala calidad los archivos entregados estaban incompletos y mal elaborados,2022-10-11,Diseño Gráfico,1,Calidad / Trabajo,0.22277988093196022,-0.07948309857619307
rv05052,FL9889,la calidad mostrada en el primer entregable marco el tono positivo de todo el proyecto muy mala calidad los archivos entregados estaban incompletos y mal elaborados,desconocido,Diseño Gráfico,1,Calidad / Trabajo,0.19356573763735035,-0.033962114072865555
rv05053,FL1270,la calidad general del proyecto fue muy buena con minimas correcciones necesarias la calidad en los detalles finos fue lo que distinguio este trabajo de otros anteriores,2022-05-10,Marketing Digital,1,Calidad / Trabajo,0.2230421382740607,-0.06947994455987293
rv05054,FL1271,muy mala calidad los archivos entregados estaban incompletos y mal elaborados la calidad mostrada en el primer entregable marco el tono positivo de todo el proyecto esperaba una calidad mas alta dado el tiempo invertido en explicar los requerimientos,2023-12-04,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2345183093924632,-0.06060479670082431
rv05055,FL1271,la calidad mejoro considerablemente despues de varias rondas de correcciones la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto la calidad del trabajo fue sobresaliente y se convirtio en un valor agregado real,2024-03-20,desconocido,1,Calidad / Trabajo,0.2734928983573935,-0.08878043720241831
rv05056,FL1272,la comunicacion fue lo que mas valoro del trabajo realizado en este proyecto la comunicacion con este profesional fue tan deficiente que perdimos semanas enteras la comunicacion fue muy irregular lo que dificulto la coordinacion del equipo,2020-11-13,Diseño Gráfico,2,Comunicacion / Proyecto,0.2251053765157445,0.31747724862718824
rv05057,FL1272,el precio subio de manera inesperada y sin fundamento claro en la segunda mitad del encargo el precio es muy alto comparado con otros freelancers que ofrecen la misma calidad precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno,2022-02-23,Diseño Gráfico,0,Precio / Desconocido,0.25533335243175403,-0.1874743134562077
rv05058,FL1272,la comunicacion fue lo que mas valoro del trabajo realizado en este proyecto,2021-08-16,Diseño Gráfico,2,Comunicacion / Proyecto,0.17639603924222189,0.19183863426483044
rv05059,FL1272,la calidad del trabajo refleja claramente los anos de experiencia del profesional la calidad general del proyecto fue muy buena con minimas correcciones necesarias la calidad del codigo fue limpia bien documentada y facil de mantener,2023-10-20,Diseño Gráfico,1,Calidad / Trabajo,0.28544351168056664,-0.07521609448269223
rv05060,FL1273,la calidad fue mediocre y necesite contratar otro profesional para corregir los fallos la calidad estuvo por debajo de lo esperado y requirio revision extensa antes de aceptar,2021-06-06,Diseño Gráfico,1,Calidad / Trabajo,0.15422800132685943,-0.04372070742128589
rv05061,FL1273,el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro,2020-11-19,Diseño Gráfico,0,Precio / Desconocido,0.17382089674435444,-0.1331747083687015
rv05062,FL1273,la calidad en los detalles finos fue lo que distinguio este trabajo de otros anteriores la calidad del codigo fue limpia bien documentada y facil de mantener esperaba una calidad mas alta dado el tiempo invertido en explicar los requerimientos,2011-11-11,Diseño Gráfico,1,Calidad / Trabajo,0.23655395675105576,-0.10096983186330878
rv05063,FL1273,la calidad general del proyecto fue muy buena con minimas correcciones necesarias,2023-09-08,Diseño Gráfico,1,Calidad / Trabajo,0.16316439614279069,-0.023798582862024104
rv05065,FL9361,la comunicacion proactiva evito malentendidos y el proyecto avanzo sin problemas la comunicacion mejoro hacia el final pero al inicio fue muy complicada,2020-12-29,Marketing Digital,2,Comunicacion / Proyecto,0.19995471747088814,0.2775880279220782
rv05066,FL1274,su comunicacion fue sobresaliente especialmente al gestionar cambios de ultimo momento la comunicacion fue lamentablemente nula en los primeros dias criticos del encargo la comunicacion presento fallas importantes que afectaron el avance del proyecto,2024-08-22,Marketing Digital,2,Comunicacion / Proyecto,0.19264947960130896,0.30216811787053116
rv05067,FL1274,el precio supero el presupuesto disponible y fue necesario recortar alcance para continuar precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno excelente relacion precio valor definitivamente una de las mejores inversiones del ano,2024-10-29,Marketing Digital,0,Precio / Desconocido,0.22419095025267996,-0.1715840445398829
rv05069,FL1274,destaca la comunicacion clara y oportuna en cada etapa del trabajo la comunicacion constante genero confianza y el proyecto se entrego a tiempo,2021-04-11,Marketing Digital,2,Comunicacion / Proyecto,0.20039986005907917,0.25296951926486755
rv05071,FL1274,la comunicacion proactiva evito malentendidos y el proyecto avanzo sin problemas la comunicacion fue lo que mas valoro del trabajo realizado en este proyecto la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances,2012-09-16,Marketing Digital,2,Comunicacion / Proyecto,0.23603129968109499,0.3268942718126892
rv05073,FL1275,el precio subio de manera inesperada y sin fundamento claro en la segunda mitad del encargo precio accesible y resultado de buena factura la combinacion ideal para un proyecto pequeno,2022-07-26,Soporte Administrativo Virtual,0,Precio / Desconocido,0.19195054138265352,-0.12504074608629145
rv05074,FL1275,el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro buen precio aunque creo que podria encontrar nivel similar a un costo menor el precio es alto pero completamente justificado por la especializacion que demuestra,2021-10-27,Soporte Administrativo Virtual,0,Precio / Desconocido,0.24261927870840583,-0.20683001822232797
rv05075,FL1276,la comunicacion fue uno de sus puntos mas fuertes durante todo el encargo gracias a la comunicacion fluida el trabajo fue muy agradable y eficiente la falta de comunicacion retraso el proyecto y genero muchas confusiones,2011-06-01,Desarrollo de Software,2,Comunicacion / Proyecto,0.23456616701584165,0.3160071163895946
rv05076,FL1276,la calidad del trabajo fue una agradable sorpresa comparado con propuestas anteriores,2024-04-12,Desarrollo de Software,1,Calidad / Trabajo,0.1769757963953313,-0.06541625349617892
rv05077,FL1276,la comunicacion fue escasa y poco clara en momentos criticos del proyecto la comunicacion fue profesional y se respetaron todos los plazos establecidos la comunicacion asertiva resolvio conflictos antes de que se volvieran problemas reales,2024-02-01,Desarrollo de Software,2,Comunicacion / Proyecto,0.19585086299917132,0.3263307246818903
rv05078,FL1276,la comunicacion clara y directa facilito mucho la colaboracion desde el inicio el profesional mantuvo una comunicacion puntual y detallada sobre el avance no hubo una sola instancia donde la comunicacion fallara durante todo el proyecto,2024-05-27,Desarrollo de Software,2,Comunicacion / Proyecto,0.26418622386316065,0.3474287655829865
rv05079,FL1277,el precio supero el presupuesto disponible y fue necesario recortar alcance para continuar,2025-06-29,Desarrollo de Software,0,Precio / Desconocido,0.11952494510319009,-0.10568695816170043
rv05083,FL9761,la comunicacion efectiva permitio ajustar los entregables segun las necesidades la mala comunicacion llevo a tener que contratar a alguien mas para retomar el proyecto,2024-09-20,Desarrollo de Software,2,Comunicacion / Proyecto,0.158334784139784,0.23107077240554133
rv05084,FL1277,la calidad del trabajo refleja claramente los anos de experiencia del profesional excelente calidad en cada entregable muy profesional y con atencion al detalle la calidad del trabajo no cumplio con los estandares prometidos en el perfil,2024-12-09,Desarrollo de Software,1,Calidad / Trabajo,0.3012272927131112,-0.10858103450315301
rv05085,FL1277,siempre tuvo buena comunicacion y reporto cada cambio antes de implementarlo la mala comunicacion llevo a tener que contratar a alguien mas para retomar el proyecto,2024-09-12,Desarrollo de Software,2,Comunicacion / Proyecto,0.16805908804570802,0.25623365646861507
rv05086,FL1278,muy mala calidad los archivos entregados estaban incompletos y mal elaborados,2021-11-07,Desarrollo de Software,1,Calidad / Trabajo,0.09888720723611083,-0.037707355152196906
rv05087,FL1278,la calidad del resultado final fue impresionante lo recomiendo ampliamente,desconocido,Desarrollo de Software,1,Calidad / Trabajo,0.18913936692271482,-0.10487331191483047
rv05088,FL1278,la comunicacion mejoro hacia el final pero al inicio fue muy complicada,2021-03-11,Desarrollo de Software,2,Comunicacion / Proyecto,0.1487183990904501,0.1723062356490146
rv05089,FL1278,muy buen precio comparado con otros perfiles similares disponibles en la plataforma el precio me resulto confuso desde el inicio por la falta de claridad en el presupuesto,2024-05-23,Desarrollo de Software,0,Precio / Desconocido,0.19278994324355697,-0.15339126065967512
rv05090,FL1278,la calidad final fue buena aunque el proceso fue mas largo de lo necesario muy buena calidad en los textos redactados con un estilo claro y preciso,2022-04-08,Desarrollo de Software,1,Calidad / Trabajo,0.18677117143045022,-0.059508159881528404
rv05092,FL1278,muy caro en precio para lo entregado la relacion fue completamente desequilibrada,2024-04-10,Desarrollo de Software,0,Precio / Desconocido,0.12028848280960797,-0.1162903104968821
rv05093,FL1278,la comunicacion proactiva evito malentendidos y el proyecto avanzo sin problemas,2024-01-19,Desarrollo de Software,2,Comunicacion / Proyecto,0.1389647099604632,0.21718732093837198
rv05094,FL1278,esperaba una comunicacion mas proactiva considerando el nivel de experiencia declarado la comunicacion fue deficiente y los mensajes tardaban dias en responderse la comunicacion constante genero confianza y el proyecto se entrego a tiempo,2024-08-21,Desarrollo de Software,2,Comunicacion / Proyecto,0.2368308135192392,0.2786690428331331
rv05095,FL1280,la calidad demostrada hace que este profesional sea una opcion de primer nivel,2021-02-19,Desarrollo de Software,1,Calidad / Trabajo,0.17257357339428597,-0.06595655879064179
rv05096,FL1280,la calidad tecnica demostrada es superior a la de muchos profesionales del area la calidad demostrada hace que este profesional sea una opcion de primer nivel,2022-05-19,Desarrollo de Software,1,Calidad / Trabajo,0.20308388518932502,-0.08688727632540409
rv05098,FL1280,la calidad del trabajo fue basica para los estandares del area y el presupuesto invertido,2020-09-16,Desarrollo de Software,1,Calidad / Trabajo,0.2385217391296696,-0.11748442119151091
rv05099,FL1281,buen precio aunque creo que podria encontrar nivel similar a un costo menor excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion,2021-10-29,Desarrollo de Software,0,Precio / Desconocido,0.19009916587940537,-0.15990200056840734
